id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
25192	Earth Protector Panathen	Raid Boss	3F	8B	FE	-1
25193	Panathen's Knight	Raid Fighter	3F	8B	FE	-1
25194	Panathen's Protectors	Raid Fighter	3F	8B	FE	-1
25198	Fafurion's Herald Lokness	Raid Boss	3F	8B	FE	-1
25199	Water Dragon Seer Sheshark	Raid Boss	3F	8B	FE	-1
25200	Family of Sheshark	Raid Fighter	3F	8B	FE	-1
25201	Guard of Sheshark	Raid Fighter	3F	8B	FE	-1
25202	Krokian Padisha Sobekk	Raid Boss	3F	8B	FE	-1
25203	Parhit Padisha Sobekk	Raid Fighter	3F	8B	FE	-1
25204	Krokian Padisha Sobekk	Raid Fighter	3F	8B	FE	-1
25205	Ocean Flame Ashakiel	Raid Boss	3F	8B	FE	-1
25206	Ashakia's Blade	Raid Fighter	3F	8B	FE	-1
25207	Ashakiel's Rod	Raid Fighter	3F	8B	FE	-1
25208	Water Couatle Ateka	Raid Boss	3F	8B	FE	-1
25209	Ateka's Shaman	Raid Fighter	3F	8B	FE	-1
25210	Ateka's Grunt	Raid Fighter	3F	8B	FE	-1
25211	Sebek	Raid Boss	3F	8B	FE	-1
25212	Sebek's Priest	Raid Fighter	3F	8B	FE	-1
25213	Sebek's Fanatic	Raid Fighter	3F	8B	FE	-1
25214	Fafurion's Page Sika	Raid Boss	3F	8B	FE	-1
25215	Sika's Wizard	Raid Fighter	3F	8B	FE	-1
25216	Sika's Fighter	Raid Fighter	3F	8B	FE	-1
25217	Cursed Clara	Raid Boss	3F	8B	FE	-1
25218	Clara's Marksman	Raid Fighter	3F	8B	FE	-1
25219	Clara's Pawn	Raid Fighter	3F	8B	FE	-1
25220	Death Lord Hallate	Raid Boss	3F	8B	FE	-1
25221	Death Mage Krician	Raid Fighter	3F	8B	FE	-1
25222	Death Fighter Harik	Raid Fighter	3F	8B	FE	-1
25223	Soul Collector Acheron	Raid Boss	3F	8B	FE	-1
25224	Soul Slasher	Raid Fighter	3F	8B	FE	-1
25225	Soul Strainer	Raid Fighter	3F	8B	FE	-1
25226	Roaring Lord Kastor	Raid Boss	3F	8B	FE	-1
25227	Kastor's Seer	Raid Fighter	3F	8B	FE	-1
25228	Kastor's Prefect	Raid Fighter	3F	8B	FE	-1
25229	Storm Winged Naga	Raid Boss	3F	8B	FE	-1
25230	Timak Seer Ragoth	Raid Boss	3F	8B	FE	-1
25231	Ragoth's Guard	Raid Fighter	3F	8B	FE	-1
25232	Ragoth's Herald	Raid Fighter	3F	8B	FE	-1
25233	Spirit of Andras, the Betrayer	Raid Boss	3F	8B	FE	-1
25234	Ancient Weird Drake	Raid Boss	3F	8B	FE	-1
25235	Vanor Chief Kandra	Raid Boss	3F	8B	FE	-1
25236	Kandra's Healer	Raid Fighter	3F	8B	FE	-1
25237	Kandra's Guard	Raid Fighter	3F	8B	FE	-1
25238	Abyss Brukunt	Raid Boss	3F	8B	FE	-1
25239	Monstrous Beast of Abyss Brukunt	Raid Fighter	3F	8B	FE	-1
25240	Wild Beast of Abyss Brukunt	Raid Fighter	3F	8B	FE	-1
25241	Harit Hero Tamash	Raid Boss	3F	8B	FE	-1
25242	Tamash's Advisor	Raid Fighter	3F	8B	FE	-1
25243	Tamash's Servant	Raid Fighter	3F	8B	FE	-1
25244	Last Lesser Giant Olkuth	Raid Boss	3F	8B	FE	-1
25245	Last Lesser Giant Glaki	Raid Boss	3F	8B	FE	-1
25246	Glaki's Henchman	Raid Fighter	3F	8B	FE	-1
25247	Glaki's Servant	Raid Fighter	3F	8B	FE	-1
25248	Doom Blade Tanatos	Raid Boss	3F	8B	FE	-1
25249	Palatanos of Horrific Power	Raid Boss	3F	8B	FE	-1
25250	Man-Eating Plant of Palatanos	Raid Fighter	3F	8B	FE	-1
25251	Sapling of Palatanos	Raid Fighter	3F	8B	FE	-1
25252	Palibati Queen Themis	Raid Boss	3F	8B	FE	-1
25253	Handmaiden of Themis	Raid Fighter	3F	8B	FE	-1
25254	Themis's Sentinel	Raid Fighter	3F	8B	FE	-1
25255	Gargoyle Lord Tiphon	Raid Boss	3F	8B	FE	-1
25256	Taik High Prefect Arak	Raid Boss	3F	8B	FE	-1
25257	Arak's Archer	Raid Fighter	3F	8B	FE	-1
25258	Arak's Footman	Raid Fighter	3F	8B	FE	-1
25259	Zaken's Butcher Krantz	Raid Boss	3F	8B	FE	-1
25260	Iron Giant Totem	Raid Boss	3F	8B	FE	-1
25261	Totem Guard Archer	Raid Fighter	3F	8B	FE	-1
25262	Totem Guard	Raid Fighter	3F	8B	FE	-1
25263	Kernon's Faithful Servant Kelone	Raid Boss	3F	8B	FE	-1
25264	Kelone's Assassin	Raid Fighter	3F	8B	FE	-1
25265	Kelone's Secret Knight	Raid Fighter	3F	8B	FE	-1
25266	Bloody Empress Decarbia	Raid Boss	3F	8B	FE	-1
25267	Decarbia's Royal Guard	Raid Fighter	3F	8B	FE	-1
25268	Decarbia's Escort	Raid Fighter	3F	8B	FE	-1
25269	Beast Lord Behemoth	Raid Boss	3F	8B	FE	-1
25270	Behemoth Javeliner	Raid Fighter	3F	8B	FE	-1
25271	Behemoth Flare	Raid Fighter	3F	8B	FE	-1
25272	Partisan Leader Talakin	Raid Boss	3F	8B	FE	-1
25273	Carnamakos	Raid Boss	3F	8B	FE	-1
25274	Carnabarun	Raid Fighter	3F	8B	FE	-1
25275	Carnassiud	Raid Fighter	3F	8B	FE	-1
25276	Death Lord Ipos	Raid Boss	3F	8B	FE	-1
25277	Lilith's Witch Marilion	Raid Boss	3F	8B	FE	-1
25278	Dead Soul of Stigma	Raid Fighter	3F	8B	FE	-1
25279	Evil Spirit of Stigma	Raid Fighter	3F	8B	FE	-1
25280	Pagan Watcher Cerberon	Raid Boss	3F	8B	FE	-1
25281	Anakim's Nemesis Zakaron	Raid Boss	3F	8B	FE	-1
25282	Death Lord Shax	Raid Boss	3F	8B	FE	-1
25283	Lilith	Raid Boss	3F	8B	FE	-1
25284	Lilith's Agent	Raid Fighter	3F	8B	FE	-1
25285	Lilith's Escort	Raid Fighter	3F	8B	FE	-1
25286	Anakim	Raid Boss	3F	8B	FE	-1
25287	Anakim's Guardian	Raid Fighter	3F	8B	FE	-1
25288	Anakim's Royal Guard	Raid Fighter	3F	8B	FE	-1
25289	Anakim's Executor		3F	8B	FE	-1
25290	Daimon the White-Eyed	Raid Boss	3F	8B	FE	-1
25291	Family of Daimon	Raid Fighter	3F	8B	FE	-1
25292	Family of Daimon	Raid Fighter	3F	8B	FE	-1
25293	Hestia, Guardian Deity of the Hot Springs	Raid Boss	3F	8B	FE	-1
25294	Fighter of Hestia	Raid Fighter	3F	8B	FE	-1
25295	Follower of Hestia	Raid Fighter	3F	8B	FE	-1
25296	Icicle Emperor Bumbalump	Raid Boss	3F	8B	FE	-1
25297	Icicle Giant	Raid Fighter	3F	8B	FE	-1
25298	Icicle Giant	Raid Fighter	3F	8B	FE	-1
25299	Ketra's Hero Hekaton	Raid Boss	3F	8B	FE	-1
25300	Scout of Hekaton	Raid Fighter	3F	8B	FE	-1
25301	Servant of Hekaton	Raid Fighter	3F	8B	FE	-1
25302	Ketra's Commander Tayr	Raid Boss	3F	8B	FE	-1
25303	Tayr's Aide	Raid Fighter	3F	8B	FE	-1
25304	Tayr's Guard	Raid Fighter	3F	8B	FE	-1
25305	Ketra's Chief Brakki	Raid Boss	3F	8B	FE	-1
25306	Soul of Fire Nastron	Raid Boss	3F	8B	FE	-1
25307	Family of Nastron	Raid Fighter	3F	8B	FE	-1
25308	Family of Nastron	Raid Fighter	3F	8B	FE	-1
25309	Varka's Hero Shadith	Raid Boss	3F	8B	FE	-1
25310	Shadith's Royal Guard Captain	Raid Fighter	3F	8B	FE	-1
25311	Shadith's Sentinel	Raid Fighter	3F	8B	FE	-1
25312	Varka's Commander Mos	Raid Boss	3F	8B	FE	-1
25313	Mos' Aide	Raid Fighter	3F	8B	FE	-1
25314	Mos' Guard	Raid Fighter	3F	8B	FE	-1
25315	Varka's Chief Horus	Raid Boss	3F	8B	FE	-1
25316	Soul of Water Ashutar	Raid Boss	3F	8B	FE	-1
25317	Family of Ashutar	Raid Fighter	3F	8B	FE	-1
25318	Family of Ashutar	Raid Fighter	3F	8B	FE	-1
25319	Ember	Raid Boss	3F	8B	FE	-1
25320	Sentinel of Ember	Raid Fighter	3F	8B	FE	-1
25321	Messenger of Ember	Raid Fighter	3F	8B	FE	-1
25322	Demon's Agent Falston	Raid Boss	3F	8B	FE	-1
25323	Falston's Disciple	Raid Fighter	3F	8B	FE	-1
25324	Servant of Falston	Raid Fighter	3F	8B	FE	-1
25325	Flame of Splendor Barakiel	Raid Boss	3F	8B	FE	-1
25326	Barakiel's Disciple	Raid Fighter	3F	8B	FE	-1
25327	Barakiel's Acolyte	Raid Fighter	3F	8B	FE	-1
25328	Eilhalder von Hellmann	Raid Boss	3F	8B	FE	-1
25329	Violet	Raid Fighter	3F	8B	FE	-1
25330	Kurstin	Raid Fighter	3F	8B	FE	-1
25331	Mina	Raid Fighter	3F	8B	FE	-1
25332	Dorian	Raid Fighter	3F	8B	FE	-1
25333	Anakazel	Invaders' Leader	3F	8B	FE	-1
25334	Anakazel	Invaders' Leader	3F	8B	FE	-1
25335	Anakazel	Invaders' Leader	3F	8B	FE	-1
25336	Anakazel	Invaders' Leader	3F	8B	FE	-1
25337	Anakazel	Invaders' Leader	3F	8B	FE	-1
25338	Anakazel	Invaders' Leader	3F	8B	FE	-1
25339	Shadow of Halisha	Ruler of Sepulcher	3F	8B	FE	-1
25340	Knight of Shadow		3F	8B	FE	-1
25341	Knight of Shadow		3F	8B	FE	-1
25342	Shadow of Halisha	Ruler of Sepulcher	3F	8B	FE	-1
25343	Knight of Shadow		3F	8B	FE	-1
25344	Knight of Shadow		3F	8B	FE	-1
25345	Knight of shadow		3F	8B	FE	-1
25346	Shadow of Halisha	Ruler of Sepulcher	3F	8B	FE	-1
25347	Knight of Shadow		3F	8B	FE	-1
25348	Knight of Shadow		3F	8B	FE	-1
25349	Shadow of Halisha	Ruler of Sepulcher	3F	8B	FE	-1
25350	Knight of Shadow		3F	8B	FE	-1
25351	Knight of Shadow		3F	8B	FE	-1
25352	Giant Wasteland Basilisk	Raid Boss	3F	8B	FE	-1
25353	Giant Wasteland Basilisk	Raid Fighter	3F	8B	FE	-1
25354	Gargoyle Lord Sirocco	Raid Boss	3F	8B	FE	-1
25355	Sirocco's Gargoyle	Raid Fighter	3F	8B	FE	-1
25356	Sirocco's Guards	Raid Fighter	3F	8B	FE	-1
25357	Sukar Wererat Chief	Raid Boss	3F	8B	FE	-1
25358	Sukar Wererat Guard	Raid Fighter	3F	8B	FE	-1
25359	Sukar Wererat Priest	Raid Fighter	3F	8B	FE	-1
25360	Tiger Hornet	Raid Boss	3F	8B	FE	-1
25361	Yellow Hornet	Raid Fighter	3F	8B	FE	-1
25362	Tracker Leader Sharuk	Raid Boss	3F	8B	FE	-1
25363	Sharuk's Tracker	Raid Fighter	3F	8B	FE	-1
25364	Sharuk's Marksman	Raid Fighter	3F	8B	FE	-1
25365	Patriarch Kuroboros	Raid Boss	3F	8B	FE	-1
25366	Kuroboros' Priest	Raid Boss	3F	8B	FE	-1
25367	Kuroboros' Follower	Raid Fighter	3F	8B	FE	-1
25368	Kuroboros' Discipline	Raid Fighter	3F	8B	FE	-1
25369	Soul Scavenger	Raid Boss	3F	8B	FE	-1
25370	Corpse Scavenger	Raid Fighter	3F	8B	FE	-1
25371	Anima Scavenger	Raid Fighter	3F	8B	FE	-1
25372	Discarded Guardian	Raid Boss	3F	8B	FE	-1
25373	Malex Herald of Dagoniel 	Raid Boss	3F	8B	FE	-1
25374	Abyss Flyer	Raid Fighter	3F	8B	FE	-1
25375	Zombie Lord Farakelsus	Raid Boss	3F	8B	FE	-1
25376	Warrior Zombie of Farakelsus	Raid Fighter	3F	8B	FE	-1
25377	Priest Zombie of Farakelsus	Raid Fighter	3F	8B	FE	-1
25378	Madness Beast	Raid Boss	3F	8B	FE	-1
25379	Dementia Beast	Raid Fighter	3F	8B	FE	-1
25380	Kaysha Herald of Icarus	Raid Boss	3F	8B	FE	-1
25381	Nightmare Flyer	Raid Fighter	3F	8B	FE	-1
25382	Hostile Flyer	Raid Fighter	3F	8B	FE	-1
25383	Revenant of Sir Calibus	Raid Boss	3F	8B	FE	-1
25384	Servant of Calibus	Raid Fighter	3F	8B	FE	-1
25385	Evil Spirit Tempest	Raid Boss	3F	8B	FE	-1
25386	Ghost of the Execution Grounds	Raid Fighter	3F	8B	FE	-1
25387	Malignant Spirit of the Execution Grounds	Raid Fighter	3F	8B	FE	-1
25388	Red Eye Captain Trakia	Raid Boss	3F	8B	FE	-1
25389	Red Eye Archer 	Raid Fighter	3F	8B	FE	-1
25390	Red Eye Guards	Raid Fighter	3F	8B	FE	-1
25391	Nurka's Messenger	Raid Boss	3F	8B	FE	-1
25392	Captain of Queen's Royal Guards	Raid Boss	3F	8B	FE	-1
25393	Marsh Stakato Noble	Raid Fighter	3F	8B	FE	-1
25394	Premo Prime	Raid Boss	3F	8B	FE	-1
25395	Archon Suscepter	Raid Boss	3F	8B	FE	-1
25396	Kusion Suscepter	Raid Fighter	3F	8B	FE	-1
25397	Gustos Suscepter	Raid Fighter	3F	8B	FE	-1
25398	Eye of Beleth	Raid Boss	3F	8B	FE	-1
25399	Apprentice of Watchman	Raid Fighter	3F	8B	FE	-1
25400	Page of Watchman	Raid Fighter	3F	8B	FE	-1
25401	Skyla	Raid Boss	3F	8B	FE	-1
25402	Retainer of Skyla	Raid Fighter	3F	8B	FE	-1
25403	Follower of Skyla	Raid Fighter	3F	8B	FE	-1
25404	Corsair Captain Kylon	Raid Boss	3F	8B	FE	-1
25405	Kylon's Pirate	Raid Fighter	3F	8B	FE	-1
25406	Kylon's Mate	Raid Fighter	3F	8B	FE	-1
25407	Lord Ishka	Raid Boss	3F	8B	FE	-1
25408	Ishka's Elite Officer	Raid Fighter	3F	8B	FE	-1
25409	Ishka's Elite Soldier	Raid Fighter	3F	8B	FE	-1
25410	Road Scavenger Leader	Raid Boss	3F	8B	FE	-1
25411	Road Scavenger Henchman	Raid Fighter	3F	8B	FE	-1
25412	Necrosentinel Royal Guard	Raid Boss	3F	8B	FE	-1
25413	Necrosentinel Archer	Raid Fighter	3F	8B	FE	-1
25414	Necrosentinel Soldier	Raid Fighter	3F	8B	FE	-1
25415	Nakondas	Raid Boss	3F	8B	FE	-1
25416	Nakondas' Slave 	Raid Fighter	3F	8B	FE	-1
25417	Nakondas' Chain 	Raid Fighter	3F	8B	FE	-1
25418	Dread Avenger Kraven	Raid Boss	3F	8B	FE	-1
25419	Dread Panther	Raid Fighter	3F	8B	FE	-1
25420	Orfen's Handmaiden	Raid Boss	3F	8B	FE	-1
25421	Trisalim Escort	Raid Fighter	3F	8B	FE	-1
25422	Page of Rotting Tree	Raid Fighter	3F	8B	FE	-1
25423	Fairy Queen Timiniel	Raid Boss	3F	8B	FE	-1
25424	Timiniel's Royal Guards	Raid Fighter	3F	8B	FE	-1
25425	Timiniel's Royal Guard Captain	Raid Fighter	3F	8B	FE	-1
25426	Betrayer of Urutu Freki	Raid Boss	3F	8B	FE	-1
25427	Freki's Vampire Bat	Raid Fighter	3F	8B	FE	-1
25428	Freki's Wild Bear	Raid Fighter	3F	8B	FE	-1
25429	Mammon Collector Talos	Raid Boss	3F	8B	FE	-1
25430	Talos' Cohort	Raid Fighter	3F	8B	FE	-1
25431	Flamestone Golem	Raid Boss	3F	8B	FE	-1
25432	Elemental of Flame	Raid Fighter	3F	8B	FE	-1
25433	Elemental of Spark	Raid Fighter	3F	8B	FE	-1
25434	Bandit Leader Barda	Raid Boss	3F	8B	FE	-1
25435	Barda's Bandit	Raid Fighter	3F	8B	FE	-1
25436	Barda's Shaman	Raid Fighter	3F	8B	FE	-1
25437	Timak Orc Gosmos	Raid Boss	3F	8B	FE	-1
25438	Thief Kelbar	Raid Boss	3F	8B	FE	-1
25439	Kelbar's Inferior	Raid Fighter	3F	8B	FE	-1
25440	Kelbar's Wizard	Raid Fighter	3F	8B	FE	-1
25441	Evil Spirit Cyrion	Raid Boss	3F	8B	FE	-1
25442	Evil Creature of Forest	Raid Fighter	3F	8B	FE	-1
25443	Anger of Forest	Raid Fighter	3F	8B	FE	-1
25444	Enmity Ghost Ramdal	Raid Boss	3F	8B	FE	-1
25445	Enmity Ghosts	Raid Fighter	3F	8B	FE	-1
25446	Shooter of Enmity	Raid Fighter	3F	8B	FE	-1
25447	Immortal Savior Mardil	Raid Boss	3F	8B	FE	-1
25448	Immortal Savior 	Raid Fighter	3F	8B	FE	-1
25449	Immortal Guide	Raid Fighter	3F	8B	FE	-1
25450	Cherub Galaxia	Raid Boss	3F	8B	FE	-1
25451	Galaxia's Guards	Raid Fighter	3F	8B	FE	-1
25452	Messenger of Angel	Raid Fighter	3F	8B	FE	-1
25453	Meanas Anor	Raid Boss	3F	8B	FE	-1
25454	Wyvern of Marsh	Raid Fighter	3F	8B	FE	-1
25455	Succubus of Marsh	Raid Fighter	3F	8B	FE	-1
25456	Mirror of Oblivion	Raid Boss	3F	8B	FE	-1
25457	Shards of Oblivion	Raid Fighter	3F	8B	FE	-1
25458	Shadow of Oblivion	Raid Fighter	3F	8B	FE	-1
25459	Shards of Oblivion	Raid Fighter	3F	8B	FE	-1
25460	Deadman Ereve	Raid Boss	3F	8B	FE	-1
25461	Ereve's Knight	Raid Fighter	3F	8B	FE	-1
25462	Ereve's Squire	Raid Fighter	3F	8B	FE	-1
25463	Harit Guardian Garangky	Raid Boss	3F	8B	FE	-1
25464	Garangky Guard Captain	Raid Fighter	3F	8B	FE	-1
25465	Garangky Guard Shaman	Raid Fighter	3F	8B	FE	-1
25466	Garangky Guard 	Raid Fighter	3F	8B	FE	-1
25467	Gorgolos	Raid Boss	3F	8B	FE	-1
25468	Cursed Life	Raid Fighter	3F	8B	FE	-1
25469	Cursed Soul	Raid Fighter	3F	8B	FE	-1
25470	Last Titan Utenus	Raid Boss	3F	8B	FE	-1
25471	Utenus's Wizard	Raid Fighter	3F	8B	FE	-1
25472	Utenus's Guard	Raid Fighter	3F	8B	FE	-1
25473	Grave Robber Kim	Raid Boss	3F	8B	FE	-1
25474	Kim's Gang	Raid Fighter	3F	8B	FE	-1
25475	Ghost Knight Kabed	Raid Boss	3F	8B	FE	-1
25476	Kabed's Soldier	Raid Fighter	3F	8B	FE	-1
25477	Kabed's Archer	Raid Fighter	3F	8B	FE	-1
25478	Shilen's Priest Hisilrome	Raid Boss	3F	8B	FE	-1
25479	Hisilrome's Servitor	Raid Fighter	3F	8B	FE	-1
25480	Hisilrome's Page	Raid Fighter	3F	8B	FE	-1
25481	Magus Kenishee	Raid Boss	3F	8B	FE	-1
25482	Shadow of Kenishee	Raid Fighter	3F	8B	FE	-1
25483	Phantom of Kenishee	Raid Fighter	3F	8B	FE	-1
25484	Zaken's Chief Mate Tillion	Raid Boss	3F	8B	FE	-1
25485	Tillion's Inferior	Raid Fighter	3F	8B	FE	-1
25486	Tillion's Bat	Raid Fighter	3F	8B	FE	-1
25487	Water Spirit Lian	Raid Boss	3F	8B	FE	-1
25488	Spirit of Gildor	Raid Fighter	3F	8B	FE	-1
25489	Guardian of Gildor	Raid Fighter	3F	8B	FE	-1
25490	Gwindorr	Raid Boss	3F	8B	FE	-1
25491	Guard of Gwindorr	Raid Fighter	3F	8B	FE	-1
25492	Follower of Gwindorr	Raid Fighter	3F	8B	FE	-1
25493	Eva's Spirit Niniel	Raid Boss	3F	8B	FE	-1
25494	Spirit of Niniel	Raid Fighter	3F	8B	FE	-1
25495	Spirit of Niniel	Raid Fighter	3F	8B	FE	-1
25496	Fafurion's Envoy Pingolpin	Raid Boss	3F	8B	FE	-1
25497	Fafurion's Envoy   	Raid Fighter	3F	8B	FE	-1
25498	Fafurion's Henchman Istary	Raid Boss	3F	8B	FE	-1
25499	Alligator of Istary	Raid Fighter	3F	8B	FE	-1
25500	Alligator of Istary	Raid Fighter	3F	8B	FE	-1
25501	Boss Akata	Raid Boss	3F	8B	FE	-1
25502	Akata's Thug	Raid Fighter	3F	8B	FE	-1
25503	Akata's Lackey	Raid Fighter	3F	8B	FE	-1
25504	Nellis' Vengeful Spirit	Raid Boss	3F	8B	FE	-1
25505	Nellis' Follower	Raid Fighter	3F	8B	FE	-1
25506	Rayito the Looter	Raid Boss	3F	8B	FE	-1
25507	Rayito's Henchman	Raid Fighter	3F	8B	FE	-1
25508	Rayito's Henchman	Raid Fighter	3F	8B	FE	-1
25509	Dark Shaman Varangka 	Raid Boss	3F	8B	FE	-1
25510	Varangka's Descendant	Raid Fighter	3F	8B	FE	-1
25511	Varangka's Page	Raid Fighter	3F	8B	FE	-1
25512	Gigantic Chaos Golem	Raid Boss	3F	8B	FE	-1
25514	Queen Shyeed	Raid Boss	3F	8B	FE	-1
25515	Spiked Stakato  	Raid Fighter	3F	8B	FE	-1
25516	Spiked Stakato  	Raid Fighter	3F	8B	FE	-1
25517	Master Anays	Raid Boss	9C	E8	A9	-1
25518	Splendor Disciple	Raid Fighter	9C	E8	A9	-1
25519	Splendor Worshiper	Raid Fighter	9C	E8	A9	-1
25523	Plague Golem	Raid Boss	3F	8B	FE	-1
25524	Flamestone Giant	Raid Boss	3F	8B	FE	-1
25525	Flame Spirit	Raid Fighter	3F	8B	FE	-1
25526	Charged Spirit	Raid Fighter	3F	8B	FE	-1
25527	Uruka	Raid Boss	3F	8B	FE	-1
29001	Queen Ant		9C	E8	A9	-1
29002	Queen Ant Larva		9C	E8	A9	-1
29003	Nurse Ant		9C	E8	A9	-1
29004	Guard Ant		9C	E8	A9	-1
29005	Royal Guard Ant		9C	E8	A9	-1
29006	Core		9C	E8	A9	-1
29007	Death Knight		9C	E8	A9	-1
29008	Death Wraith		9C	E8	A9	-1
29009	Dicor		9C	E8	A9	-1
29010	Validus		9C	E8	A9	-1
29011	Susceptor		9C	E8	A9	-1
29012	Perum		9C	E8	A9	-1
29013	Premo		9C	E8	A9	-1
29014	Orfen		9C	E8	A9	-1
29015	Raikel		9C	E8	A9	-1
29016	Raikel Leos		9C	E8	A9	-1
29017	Riba		9C	E8	A9	-1
29018	Riba Iren		9C	E8	A9	-1
29019	Antharas		9C	E8	A9	-1
29020	Baium		9C	E8	A9	-1
29021	Archangel		9C	E8	A9	-1
29022	Zaken		9C	E8	A9	-1
29023	Doll Blader		9C	E8	A9	-1
29024	Vale master		9C	E8	A9	-1
29025	Baium		9C	E8	A9	-1
29026	Pirate Zombie Captain		9C	E8	A9	-1
29027	Pirate Zombie		9C	E8	A9	-1
29028	Valakas		9C	E8	A9	-1
29029	Lavasaurus Elder	Family of Valakas	9C	E8	A9	-1
29030	Fenril Hound Kerinne	Family of Valakas	3F	8B	FE	-1
29031	Kerinne's Ifrit		9C	E8	A9	-1
29032	Kerinne's Golem		9C	E8	A9	-1
29033	Fenril Hound Freki	Family of Valakas	3F	8B	FE	-1
29034	Freki's Ifrit		9C	E8	A9	-1
29035	Freki's Golem		9C	E8	A9	-1
29036	Fenril Hound Uruz	Family of Valakas	3F	8B	FE	-1
29037	Fenril Hound Kinaz	Family of Valakas	3F	8B	FE	-1
29038	Kinaz's Ifrit		9C	E8	A9	-1
29039	Kinaz's Ifrit		9C	E8	A9	-1
29040	Wings of Flame, Ixion	Gatekeeper of Valakas	3F	8B	FE	-1
29041	Inferno Golem		9C	E8	A9	-1
29042	Inferno Golem		9C	E8	A9	-1
29043	Howling Ifrit		9C	E8	A9	-1
29044	Howling Ifrit		9C	E8	A9	-1
29045	Frintezza		9C	E8	A9	-1
29046	Scarlet van Halisha		9C	E8	A9	-1
29047	Scarlet van Halisha		9C	E8	A9	-1
29048	Evil Spirit		9C	E8	A9	-1
29049	Evil Spirit		9C	E8	A9	-1
29050	Breath of Halisha		9C	E8	A9	-1
29051	Breath of Halisha		9C	E8	A9	-1
29052	 		9C	E8	A9	-1
29053	 		9C	E8	A9	-1
29054	Benom	Triol's Leader	3F	8B	FE	-1
29055	Teleportation Cubic		9C	E8	A9	-1
29056	Ice Fairy Sirra	Raid Boss	3F	8B	FE	-1
29057	Sirra's Page	Raid Fighter	3F	8B	FE	-1
29058	Sirra's Beholder	Raid Fighter	3F	8B	FE	-1
29059			9C	E8	A9	-1
29060	Captain of the Ice Queen's Royal Guard	Raid Boss	3F	8B	FE	-1
29061	Teleportation Cubic		9C	E8	A9	-1
29062	High Priestess van Halter	Raid Boss	3F	8B	FE	-1
29063	Andreas' Acolyte	Raid Fighter	3F	8B	FE	-1
29064	Andreas' Acolyte	Raid Fighter	3F	8B	FE	-1
29065	Sailren	Sealed Evil Power	3F	8B	FE	-1
29066	Antharas		3F	8B	FE	-1
29067	Antharas		3F	8B	FE	-1
29068	Antharas		3F	8B	FE	-1
29069	Behemoth Dragon		3F	8B	FE	-1
29070	Dragon Bomber		9C	E8	A9	-1
29071	Dragon Bomber		9C	E8	A9	-1
29072	Dragon Bomber		9C	E8	A9	-1
29073	Dragon Bomber		9C	E8	A9	-1
29074	Dragon Bomber		9C	E8	A9	-1
29075	Dragon Bomber		9C	E8	A9	-1
29076	Dragon Bomber		9C	E8	A9	-1
29077			9C	E8	A9	-1
29078			9C	E8	A9	-1
29079			9C	E8	A9	-1
29080			9C	E8	A9	-1
29081			9C	E8	A9	-1
29082			9C	E8	A9	-1
29083			9C	E8	A9	-1
29084			9C	E8	A9	-1
29085			9C	E8	A9	-1
29086			9C	E8	A9	-1
29087			9C	E8	A9	-1
29088			9C	E8	A9	-1
29089			9C	E8	A9	-1
29090			9C	E8	A9	-1
29091			9C	E8	A9	-1
29092			9C	E8	A9	-1
29093			9C	E8	A9	-1
29094			9C	E8	A9	-1
29095	Gordon	Knight of Destruction	3F	8B	FE	-1
29096	Lord of Splendor Anays	Raid Boss	3F	8B	FE	-1
29097	Splendor Disciple	Raid Fighter	3F	8B	FE	-1
29098	Splendor Worshiper	Raid Fighter	3F	8B	FE	-1
18001	Blood Queen		9C	E8	A9	-1
18002	Blood Queen		9C	E8	A9	-1
18003	Bearded Keltir		9C	E8	A9	-1
18004	Susceptor Prime		9C	E8	A9	-1
18005	Mimic		9C	E8	A9	-1
18006	Maruk Lord		9C	E8	A9	-1
18007	Limal Karinness		9C	E8	A9	-1
18008	Karik		9C	E8	A9	-1
18009	Offering of Branded Elder		9C	E8	A9	-1
18010	Offering of the Branded		9C	E8	A9	-1
18011	Offering of Branded Archer		9C	E8	A9	-1
18012	Offering of Branded Warrior		9C	E8	A9	-1
18013	Offering of Branded Follower		9C	E8	A9	-1
18014	Offering of Branded Berserker		9C	E8	A9	-1
18015	Offering of Branded Zealot		9C	E8	A9	-1
18016	Offering of Branded Marksman		9C	E8	A9	-1
18017	Offering of Branded Disciple		9C	E8	A9	-1
18018	Offering of Branded Saint		9C	E8	A9	-1
18019	Apostate's Offering Elder		9C	E8	A9	-1
18020	Apostate's Offering 		9C	E8	A9	-1
18021	Apostate's Offering Archer		9C	E8	A9	-1
18022	Apostate's Offering Warrior		9C	E8	A9	-1
18023	Apostate's Offering Follower		9C	E8	A9	-1
18024	Apostate's Offering Berserker		9C	E8	A9	-1
18025	Apostate's Offering Zealot		9C	E8	A9	-1
18026	Apostate's Offering Marksman		9C	E8	A9	-1
18027	Apostate's Offering Disciple		9C	E8	A9	-1
18028	Apostate's Offering Saint		9C	E8	A9	-1
18029	Witch's Offering Elder		9C	E8	A9	-1
18030	Witch's Offering		9C	E8	A9	-1
18031	Witch's Offering Archer		9C	E8	A9	-1
18032	Witch's Offering Warrior		9C	E8	A9	-1
18033	Witch's Offering Follower		9C	E8	A9	-1
18034	Witch's Offering Berserker		9C	E8	A9	-1
